station,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,metadata
77023,2018-12-07,    0.0,0, 40.2,25, 26.6,25,""
77023,2018-12-08,    0.0,0, 36.1,25, 24.7,25,""
77023,2018-12-09,    0.0,0, 34.5,25, 20.3,25,""
77023,2018-12-10,    0.0,0, 31.7,25, 17.0,25,""
77023,2018-12-11,    0.0,0, 34.2,25, 12.1,25,""
77023,2018-12-12,    0.0,0, 34.7,25, 17.9,25,""
77023,2018-12-13,   33.0,0, 18.7,25, 16.1,25,""
77023,2018-12-14,   34.0,0, 20.8,25, 11.9,25,""
77023,2018-12-15,    0.0,0, 24.0,25, 12.5,25,""
77023,2018-12-16,    9.6,0, 26.4,25, 14.4,25,""
77023,2018-12-17,    0.0,0, 30.2,25, 15.3,25,""
77023,2018-12-18,    0.0,0, 32.1,25, 15.5,25,""
77023,2018-12-19,    0.6,0, 31.2,25, 18.9,25,""
77023,2018-12-20,    0.0,0, 31.0,25, 18.1,25,""
77023,2018-12-21,    0.0,0, 25.5,25, 13.1,25,""
77023,2018-12-22,    0.0,0, 26.4,25, 12.0,25,""
77023,2018-12-23,    0.0,0, 30.4,25, 11.3,25,""
77023,2018-12-24,    0.0,0, 35.7,25, 14.1,25,""
77023,2018-12-25,    0.0,0, 39.0,25, 17.4,25,""
77023,2018-12-26,    0.0,0, 40.5,25, 16.6,25,""
77023,2018-12-27,    0.0,0, 43.4,25, 18.9,25,""
77023,2018-12-28,    0.0,0, 42.3,25, 23.9,25,""
77023,2018-12-29,    0.0,0, 33.3,25, 25.2,25,""
77023,2018-12-30,    0.0,0, 36.7,25, 22.3,25,""
77023,2018-12-31,    0.0,0, 38.0,25, 18.2,25,""
